price,año_lanzamiento,developer,item_id
2.99,2017,Trazzy Entertainment,567600
7.99,2017,Warfare Studios,552570
0.0,2016,"storyk21674,STILILA,貓蛋",573770
6.99,2017,Atelier Melon-Kissa,551510
3.99,2017,Atelier Melon-Kissa,580460
4.99,2017,"SmiteWorks USA, LLC",580740
4.99,2017,"Jackbox Games, Inc.",577930
4.99,2017,"SmiteWorks USA, LLC",580240
2.99,2017,"SmiteWorks USA, LLC",574460
4.99,2017,"SmiteWorks USA, LLC",580760
4.99,2017,"SmiteWorks USA, LLC",580790
14.99,2017,The Behemoth,291860
3.99,2017,"SmiteWorks USA, LLC",580290
4.99,2017,"Jackbox Games, Inc.",577810
9.99,2017,bool games;,460210
4.99,2017,David Simpson,520646
9.99,2017,"Stardock Entertainment,Oxide Games",520641
7.99,2017,Søren Trautner Madsen,567890
0.99,2017,Heaven Brotherhood,577740
0.0,2014,dlan,495750
0.0,2016,Brzezinski,576350
4.99,2017,Goblinz Studio,577630
1.99,2017,ATTACK MOUNTAIN,578400
0.0,2017,Double Coconut,545650
3.99,2017,Get Color Games,567370
0.99,2017,Noclip,578201
1.99,2017,"Asmodee Digital,Playsoft",563300
4.99,2016,Gradual Games,569590
2.99,2017,Flynns Arcade,580160
19.99,2017,Eisenbahnwerk,376969
9.99,2017,"Asmodee Digital,Playsoft",556180
12.99,2017,Cascade Game Foundry SPC,305700
14.99,2017,Virtavia,500239
5.99,2017,Upineleed,575080
0.99,2017,Quiet River,575640
0.99,2016,The_Kiddy,550670
3.99,2017,DL Softworks,577311
4.99,2017,Kent Hudson,577540
4.99,2017,DL Softworks,577312
1.99,2017,Ocelot Society,571120
2.99,2017,Acuze Interactives,455710
2.99,2017,DL Softworks,577310
24.99,2017,N3V Games,536730
9.99,2017,Alice &amp; Smith,572780
0.99,2017,Brogames,576540
5.99,2017,Low Magic Studios,576770
0.99,2017,Blaiz Entertainment,578260
4.99,2017,DL Softworks,577400
14.99,2017,Toposim,536571
10.99,2017,Toposim,536570
4.99,2017,Tabc3dd,556250
49.99,2017,BANDAI NAMCO Studios Inc.,429660
9.99,2017,Alawar Entertainment,569140
2.99,2017,SCS Software,388471
3.99,2017,Adam Hebert,566200
2.99,2017,Ubisoft - San Francisco,509695
7.99,2017,Ubisoft - San Francisco,509698
2.99,2017,Ubisoft - San Francisco,509697
1.99,2017,Ultima Games,564260
2.99,2017,Ubisoft - San Francisco,509696
4.99,2017,Warfare Studios,555410
9.99,2017,Games by Brundle,565330
6.99,2017,Deadspot Games,569360
1.99,2017,Cleiton Oliveira,548720
9.99,2017,Crynosaurs,555400
5.99,2017,Solid Core,437730
1.99,2017,Mihan0id,574630
2.99,2017,"SmiteWorks USA, LLC",572790
19.99,2016,Love Conquers All Games,560000
11.99,2017,EJRGames,563250
6.99,2017,Love Conquers All Games,576920
0.99,2014,Snowdon Games,531520
2.99,2017,Permafrost Studio,521230
9.99,2004,HeR Interactive,572740
14.99,2017,"SmiteWorks USA, LLC",555840
1.99,2017,Noclip,578200
3.99,2017,Red River Studio LLC,578770
3.99,2017,Xoron GmbH,569050
1.99,2017,Blind Recluse,576730
4.99,2017,Bartosz Bojarowski,533170
0.99,2017,Logic tree,468540
9.99,2017,Elefun Games,568160
2.99,2017,Vyacheslav Shilikhin,574810
0.99,2017,"Stenner Studios,Killbox Graphics",574970
0.99,2017,"Stenner Studios,Killbox Graphics",574971
5.99,2017,Solomakha Taras,568670
3.99,2016,"Egor Magurin,Eugene Radaev",526740
6.99,2017,Tomlab Games,568320
0.0,2017,SAGENCY,547820
9.99,2017,Funghisoft,576030
3.99,2017,Windam,576800
2.99,2017,Nylund Games,561010
0.99,2017,RandomSpin,574640
6.99,2017,Laser Dog,437390
3.99,2017,Applava,516410
1.99,2017,NHLislive,564900
19.99,2017,"Rainbow Studios,THQ Nordic",430324
5.99,2017,Milestone S.r.l.,515130
7.99,2017,Ubisoft Montreal,568960
9.99,2016,"Michaela Laws,Christopher Escalante",575610
9.99,2016,Ubisoft Entertainment,470220
0.99,2017,Anvate Games,565310
2.99,2016,Ubisoft Entertainment,560940
2.99,2016,Ubisoft Entertainment,560941
2.99,2017,Ubisoft - San Francisco,509689
2.99,2017,Ubisoft - San Francisco,509690
2.99,2017,Ubisoft - San Francisco,509691
2.99,2017,Ubisoft - San Francisco,509692
11.99,2017,Ubisoft - San Francisco,509694
2.99,2017,Ubisoft - San Francisco,509693
19.99,2017,"SmiteWorks USA, LLC",569980
2.99,2017,"SmiteWorks USA, LLC",572060
4.99,2017,"SmiteWorks USA, LLC",575260
17.99,2017,"SmiteWorks USA, LLC",574490
9.99,2017,"SmiteWorks USA, LLC",576220
4.99,2017,"SmiteWorks USA, LLC",575250
6.99,2017,"SmiteWorks USA, LLC",576250
5.99,2017,"SmiteWorks USA, LLC",576270
4.99,2017,"SmiteWorks USA, LLC",575230
3.99,2017,LYS,571550
3.99,2017,Acuze Interactives,562240
2.99,2017,Dosane Games,461730
1.99,2016,Mihan0id,574620
0.99,2017,Amaterasu Software,540900
3.99,2016,Rza Ibrahimov,567620
0.0,2017,White Sparkle Games,534190
3.99,2017,natahem,520080
4.99,2017,Zenrok Studios,434300
2.99,2016,Prismic Studios LLC,575190
7.99,2012,10tons Ltd,550440
0.0,0,Eierkop-Games,508460
0.0,0,Crytivo,352720
0.99,2016,Dragon's Games,575930
0.99,2016,Dog Theory,572340
4.99,2016,exagongames,444490
0.0,0,Innomen Productions,364210
4.99,2017,"SmiteWorks USA, LLC",573500
1.99,2016,Indie Game Group,575490
4.99,2016,Lasmelan,519020
4.99,2016,Elite Games Ltd,490910
0.99,2016,Meepower,573210
0.0,2016,DL Softworks,574990
1.99,2016,BulatHard,574030
39.99,2015,Cosmi,372980
0.99,2015,Michaela Laws,568020
0.0,2016,David Cross,547540
0.0,2016,"Visual Wordplay,Godline",549770
4.99,2016,Flatbox Studios,567420
0.0,2016,HoCWar,512560
0.0,0,Quantum Sheep,516360
4.99,2016,"FarSight Studios, Inc.",569245
4.99,2016,"FarSight Studios, Inc.",569248
4.99,2016,"FarSight Studios, Inc.",569242
9.99,2016,"FarSight Studios, Inc.",569249
4.99,2016,"FarSight Studios, Inc.",569247
4.99,2016,"FarSight Studios, Inc.",569246
4.99,2016,"FarSight Studios, Inc.",569240
9.99,2016,"FarSight Studios, Inc.",569241
0.0,2016,LEVER Software,574680
6.99,2016,FLYNET STUDIOS,566560
6.99,2016,Grey Alien Games,572760
1.99,2016,Eridanus Studio,507340
14.99,2016,Bittersweet Entertainment,573640
12.99,2016,"Mindware Co.,Ltd.",514570
14.99,2016,Bittersweet Entertainment,572400
0.0,2016,"Media Impact Co.,Ltd",558680
0.0,2016,"Fabio Ferrara,Fabio Mosca,Giulia Airoldi",573920
12.99,2016,QUByte Interactive,557040
4.99,2016,WindThunder Studio,571670
16.99,2016,rakusomoku,558010
6.48,2016,WindThunder Studio,537990
0.0,2016,GameTop.com,556720
4.99,2016,Cybertime System,572470
4.99,2016,Cybertime System,572390
4.99,2016,Cybertime System,572420
5.99,2016,Cybertime System,572930
6.99,2016,Cybertime System,572490
7.99,2016,Cybertime System,573150
8.99,2016,WinterCell Studios,500420
9.99,2016,AGP::Studios,398120
0.99,2016,GamersHype Productions,569740
8.99,2016,Crate Entertainment,565610
4.99,2016,btf GmbH,567010
0.0,2016,Puuba,567900
4.99,2016,Alice &amp; Smith,569850
1.99,2016,Anvate Games,545590
9.99,2016,Flying Mollusk,572750
0.0,2016,Fabio Ferrara,573880
6.99,2016,Play Native Entertainment,451990
0.0,2016,Deca Games OU,556880
0.99,2015,"Trek Industries, Inc",407840
12.99,2016,Spicy Tails,527190
0.99,2016,"Halisson,badchrono",572190
9.99,2016,Liz-Arts,570800
7.99,2016,34BigThings srl,570930
3.99,2016,34BigThings srl,573350
0.0,2016,Zoink Games,566910
0.0,2016,Stegalosaurus Game Development,476570
4.99,2016,TheBlavas,569490
14.99,2016,IPACS,570310
6.99,2016,Hell Squirrel Games,557580
2.99,2016,chrisizeful,547210
0.0,2016,Easy Game Station,571440
1.99,2016,DoshMallow Games,542280
0.0,2016,Runewaker,526002
4.99,2016,Skot Leach,557570
8.99,2016,ExperaGameStudio,500320
9.99,2016,Capcom,480540
4.99,2016,Zach Tsiakalis-Brown,526860
0.0,2016,Artogon,545820
9.99,2016,Turbulon Interactive,512700
4.99,2016,Apology Games,556090
4.99,2016,"Firaxis,Aspyr (Mac, Linux)",512032
4.99,2016,"Firaxis,Aspyr (Mac, Linux)",512033
6.99,2016,Kunos Simulazioni,540711
29.99,2016,Capcom,480530
19.99,2016,WayForward,253840
2.99,2016,PixelMouse,569610
4.99,2016,"SmiteWorks USA, LLC",571900
12.99,2016,"SmiteWorks USA, LLC",569600
6.99,2016,"SmiteWorks USA, LLC",569930
4.99,2016,"SmiteWorks USA, LLC",570560
7.99,2016,"SmiteWorks USA, LLC",572120
4.99,2016,"SmiteWorks USA, LLC",572770
7.99,2016,"SmiteWorks USA, LLC",572840
2.99,2016,Dreadbit,567850
6.99,2016,Massive Entertainment,569000
7.99,2016,Musopia,563286
9.99,2016,bumblebee,534910
4.99,2016,Days of Wonder,350272
0.0,2016,Lince Works,564400
4.99,2016,"Elias Viglione,Jussi Kukkonen",564730
2.99,2016,BYCODEC TEKNOLOJI LTD,535280
0.0,2016,BYCODEC TEKNOLOJI LTD,539250
8.99,2016,Serzhantov Aleksandr,559900
49.99,2016,Freejam,570960
2.99,2016,Stepanov Dmitriy,569520
9.99,2016,Little World Studio,564340
6.99,2016,Ubisoft,525016
6.99,2016,Ubisoft,525017
6.99,2016,Ubisoft,525014
7.99,2016,Ubisoft Montreal,568950
14.99,2016,Ubisoft,558391
6.99,2016,Absolutist Ltd.,491020
4.99,2016,Blue Comet Games,546610
9.99,2016,"Den-fami Nico Game Magazine,Makoto Sanada",537110
3.99,2016,Bad Pixel,561990
7.99,2016,Sebastien Bini,531601
2.99,2016,Nicholas Fisher,555250
1.99,2016,Bruno Freitas,568200
4.99,2016,Musopia,565352
19.99,2016,Panoramik Inc,537324
19.99,2016,Sin datos,542021
34.99,2016,Trend Redaktions- und Verlagsgesellschaft mbH,541270
9.99,2016,ERS G Studios,565630
7.99,2017,Juniper Theory,564140
0.99,2016,Fascimania,571820
4.99,2016,Fantasy Flight Games,558370
3.99,2016,GuraShop,568340
9.99,2016,"SkyBox Labs,Forgotten Empires",488060
8.99,2016,Dinan Studios,565540
2.99,2016,Antoine Bilodeau,516120
0.99,2016,Thomas Bernatchez,570450
0.99,2016,AdroVGames,571850
2.99,2016,khos85,432270
2.99,2016,Black Fox Pavilion,542700
0.0,2016,"CAPCOM Co., Ltd.",530620
1.99,2016,Teawork Dev,568500
1.99,2016,Nova D,495740
2.99,2016,Lokator Studio,521580
9.99,2016,Elephant Games,565600
9.99,2016,7 Generation Games,529610
0.0,2016,NIMONIX,357500
0.0,2016,DL Softworks,569400
0.0,2016,Fox Dawn,557810
0.99,2016,Digital Melody,554800
19.99,2016,Project Moon,568220
9.99,2016,Agrostemma,569380
14.99,2016,Great Boolean,518040
7.99,2016,Handelabra Games Inc.,467511
14.99,2016,Broken Desk,521510
0.99,2016,10101 Software,553570
4.99,2016,Orange_Juice,560050
9.99,2016,Light Arc Studio Ltd,568370
2.99,2016,Stately Snail,562570
4.99,2016,Berserk Games,468736
9.99,2016,Stormtide,514670
3.99,2016,Choice of Games,568610
2.99,2016,Magic Pixel Kft.,570120
3.99,2016,Petroglyph,550710
14.99,2016,Lunatic Pixels,516890
19.99,2016,System Era Softworks,361420
2.99,2016,"peakvox,O-TWO inc.",552210
2.99,2016,Pixeljam,546550
14.99,2016,Crystice Softworks,496450
7.99,2016,Andreil Game,554590
2.99,2016,WeersProductions,566550
1.99,2016,SCS Software,566890
0.99,2016,Choice of Games,568630
17.99,2016,Virtavia,500232
99.99,2016,CyberLink,501620
7.99,2016,Musopia,570300
0.0,2016,Tuwi Michael Nannings,560260
4.99,2016,Gammosaur,448550
1.99,2016,疯王子,543140
2.99,2016,"SmiteWorks USA, LLC",560140
2.99,2016,"SmiteWorks USA, LLC",560390
2.99,2016,"SmiteWorks USA, LLC",561290
2.99,2016,"SmiteWorks USA, LLC",560680
2.99,2016,"SmiteWorks USA, LLC",561830
9.99,2016,Frontwing,532770
9.99,2016,Frontwing,551790
14.99,2016,Dragom,563440
2.99,2016,"SmiteWorks USA, LLC",563640
5.99,2016,Seycara Music and Arts,562891
2.99,2016,Raxasoft Games,565110
1.99,2016,"Jason Chalky,Timothy Janssen,Jesse Mangano,Chris Aguilar,Brad Fairley,Andy Montgomery,Jacob Travis",552800
2.99,2016,"peakvox,O-TWO inc.",552200
9.99,2016,Impressions Games,566050
9.99,1999,Impressions Games,564530
39.99,2016,Dovetail Games,448190
14.99,2016,Ian Snyder,546100
0.99,2016,Monster Games,561812
0.99,2016,Monster Games,561810
4.99,2016,Monster Games,561815
4.99,2016,Monster Games,561814
0.0,2016,Monster Games,561816
0.0,2016,Monster Games,561811
7.99,2016,Dungeoneering Studios,431870
9.99,2016,WeMade,565000
24.99,2016,WeMade,565001
44.99,2016,WeMade,565002
6.99,2016,"SmiteWorks USA, LLC",563650
9.99,2016,"SmiteWorks USA, LLC",520390
4.99,2016,"SmiteWorks USA, LLC",566590
2.99,2016,"SmiteWorks USA, LLC",557230
2.99,2016,"SmiteWorks USA, LLC",559800
4.99,2016,"SmiteWorks USA, LLC",570030
12.99,2016,SharkByte Studio,522890
5.99,2016,Sokpop Collective,561190
4.99,2016,Musopia,563284
12.99,2016,Virtavia,491494
0.99,2016,goonswarm,562660
9.99,2016,Sunward Games,504000
5.99,1998,PyroTechnix,564960
5.99,1995,Yosemite Entertainment,560350
4.99,2016,"Quantum Phoenix Studio,Dennis Esie",546700
12.99,2016,"KOEI TECMO GAMES CO., LTD.",544990
12.99,2016,"KOEI TECMO GAMES CO., LTD.",545000
12.99,2016,"KOEI TECMO GAMES CO., LTD.",521670
14.99,2016,JB Gaming Inc.,555720
9.99,2016,Nick Everlith,545720
59.99,2016,ARTDINK,492090
2.99,2016,3Division,549970
11.99,2016,ICE Entertainment,557350
0.99,2016,"Quantum Phoenix,Dennis Esie",552760
4.99,2016,Olly Whillans,552330
2.99,2016,3Division,562820
29.99,2016,ICE Entertainment,557380
5.99,2016,"SmiteWorks USA, LLC",570020
1.99,2016,Nomad Games,267776
1.99,2016,Nomad Games,267777
2.99,2016,Artem Kotov,324520
2.99,2016,3Division,549971
29.99,2016,Arc System Works,520440
4.99,2016,Arc System Works,550330
19.99,2016,Underbite Games,463160
4.99,2016,Musopia,563281
19.99,2016,"Atom Switch, Inc.",570430
2.99,2016,Steve Gabry,541570
11.99,2016,Steve Gabry,567990
4.99,2016,"Pyramid,G.rev Ltd.,Chara-Ani,CAVE Interactive CO.,LTD.",496971
4.99,2016,"Pyramid,G.rev Ltd.,Chara-Ani,CAVE Interactive CO.,LTD.",496972
5.99,2016,Red Dot Games,434900
4.99,2016,"Pyramid,G.rev Ltd.,Chara-Ani,CAVE Interactive CO.,LTD.",496970
5.99,2016,TakeFlight Interactive,536545
14.99,2016,SOFTSTAR ENTERTAINMENT INC.,562470
9.99,2016,Arconyx,391290
0.99,2016,Brimo Studio,568450
6.99,2016,"Atom Switch, Inc.",570010
0.0,2016,Biodrone Studios,465440
4.99,2016,Arc System Works,550331
1.99,2016,Arc System Works,550332
11.99,2016,Arc System Works,550333
1.99,2016,Arc System Works,550335
11.99,2016,Arc System Works,550334
4.99,2016,Quiet River,514920
0.0,2016,Hunted Cow Studios,528740
5.49,2016,Ronimo Games,557001
3.99,2016,The Stonebot Studio,535890
9.99,2016,Vibrant Core,552550
9.99,2016,Elephant Games,565140
19.99,2016,We Are Bots,431830
0.0,2016,Runewaker,526000
12.99,2016,Pewter Games Studios,423590
0.0,2016,Pewter Games Studios,554340
7.99,2016,Ubisoft Montreal,568940
0.0,2016,Runewaker,526001
19.99,2016,different cloth,356460
5.99,2016,DL Softworks,565321
3.99,2016,Nikolay Novikov,539350
9.99,2016,Grandma Studios,564450
0.0,2016,Watercress Studios,458760
4.99,2017,Demon Sword Games,563570
29.99,2016,"Avalanche Software,Heavy Iron Studios",541640
29.99,2016,"Avalanche Software,Heavy Iron Studios",541670
3.99,2016,Warfare Studios,552580
29.99,2016,"Avalanche Software,Heavy Iron Studios",541660
34.99,2016,blank-note &amp; Frontwing,554290
0.99,2016,Rootify,568590
0.99,2016,Rootify,568700
4.99,2016,Aggroblakh,563750
1.99,2016,Battenberg Software,505270
1.99,2016,Battenberg Software,562680
6.99,2016,OrangeGames,491670
12.99,2016,GameHouse,540780
6.99,2016,Digital Future Lab,559250
9.99,2016,Boolat Entertainment,565100
4.99,2016,Dreamwalker Games,510550
17.99,2016,ManaVoid Entertainment Inc.,391280
9.99,2017,"Quantum Realm Games,Broken Circle Studios",453870
0.0,2013,"Far East War Development Team,Relic",547180
9.99,2016,Zeiva Inc,545400
14.99,2016,Krome Studios,411960
4.99,2016,Tatyana Murzina,566220
0.0,2016,Pipeworks Studio,384180
31.99,2016,Team NINJA,564440
15.99,2018,Play One Game Studio,556680
4.99,2016,oophok,496540
9.99,2016,studio wasp,566710
4.99,2016,galanti,558641
2.99,2016,Dreadbit,567180
7.99,2016,A.Y.std,568570
12.99,2016,Fabrik Games Ltd,533010
4.99,2016,"G-STYLE Co,. Ltd.",558030
0.0,0,"Bacq Stellan,Chris Hédé,OtakuMaker Studio",521250
2.99,2016,Dean Ashford,568150
0.0,2016,Viking Tao,423890
7.99,2016,"SmiteWorks USA, LLC",561860
19.99,2017,Incandescent Games,290020
6.99,2016,GoldenGod Games,529130
2.99,2016,Badim,495570
4.99,2016,"SmiteWorks USA, LLC",565450
9.99,2016,Little Cat Feet,420530
19.99,2016,"SmiteWorks USA, LLC",568540
4.99,2016,Seragam,552780
0.99,2016,CharlieH,533150
19.99,2016,Romantic Railroads,376976
0.0,2016,"Mario von Rickenbach,Etter Studio,Tale of Tales,Cardboard Computer,Pol Clarissou,Katie Rose Pipkin,Santa Ragione",538880
6.99,2016,FIVE-BN GAMES,528120
0.99,2016,"Xitilon,Esdeer",566760
2.99,2016,Abstractive Works,533180
12.99,2016,Super Icon Ltd,486130
9.99,2016,HexWar Games,540150
5.99,2016,Marsbound,329340
5.99,2016,Diagrammet AB,552130
0.0,2016,Marsbound,566340
9.99,2016,Blam! Games,564090
1.99,2016,Blue Wizard Digital,559670
19.99,2016,Other Ocean Interactive,480650
4.99,2016,Other Ocean Interactive,523500
4.99,2016,Other Ocean Interactive,523501
4.99,2016,Other Ocean Interactive,523503
4.99,2016,Other Ocean Interactive,523502
4.99,2016,Other Ocean Interactive,523504
12.99,2016,Hex Entertainment,564840
0.0,2016,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",551821
0.0,2016,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",551820
0.99,2016,Flynns Arcade,493700
7.99,2016,Lost Decade Games,549740
6.99,2016,08 Games,462620
4.99,2016,Caravel Games,422201
3.99,2016,Choice of Games,558410
29.99,2016,EXAMU,482450
9.99,2016,WINGED SAKURA GAMES,470300
0.99,2012,Daniel McFarline,496120
4.99,2016,WINGED SAKURA GAMES,563670
6.99,2016,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ",546080
0.0,2016,Koya Game,563720
4.99,2016,Other Ocean Interactive,523505
4.99,2016,Other Ocean Interactive,523507
4.99,2016,Other Ocean Interactive,523508
4.99,2016,Other Ocean Interactive,523510
4.99,2016,Other Ocean Interactive,523506
4.99,2016,Other Ocean Interactive,523521
4.99,2016,Other Ocean Interactive,523511
9.99,2016,Skyhook Games,448183
19.99,2016,Toposim,536543
14.99,2016,Toposim,536546
4.99,2016,Far Mills,544650
29.99,2016,oneoreight,494600
1.99,2016,PIXOWL INC.,555770
6.99,2016,Ubisoft,525011
7.99,2016,Temple Gates Games,557200
9.99,2016,bumblebee,535700
2.99,2016,Ubisoft - San Francisco,509674
9.99,2016,Ubisoft - San Francisco,509678
2.99,2016,Ubisoft - San Francisco,509676
2.99,2016,Ubisoft - San Francisco,509677
2.99,2016,Ubisoft - San Francisco,509675
3.99,2016,"Longsword Studios, Inc.",549660
0.99,2016,DarkLight,545370
0.0,0,Codex Worlds,506940
0.0,2016,FantaBlade Network,564180
0.99,2016,Spectrum Games,556110
4.99,2016,DIGIDICED,528250
11.99,2016,Buka Game Studio,540330
0.0,2016,Buka Game Studio,513560
0.99,2016,Egor Magurin,564300
2.99,2016,Vidas Salavejus,566330
8.99,2016,Warfare Studios,523900
2.99,2016,KirUn,552160
15.99,2016,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio",355490
9.99,2016,Square Enix Montréal,540840
0.0,2016,Léo-Games,563400
4.99,2016,Giant Goblin Studio,558440
4.99,2016,"G-STYLE Co,. Ltd.",558020
2.99,2016,Dharker Studio,549113
0.0,2016,astragon Entertainment GmbH,444360
17.99,2016,SCS Software,531130
4.99,2016,Joint Custody,507060
1.99,2016,Daniil Hasanov,543780
19.99,2016,Silver Lemur Games,446000
0.99,2016,Quiet River,562220
5.99,2016,Riff Studios,370060
0.0,2016,A. Hagen,563430
4.99,2016,Independent Arts Software GmbH,535680
5.99,2016,Rail Slave Games,376480
59.99,2016,Belsimtek,411894
4.99,2016,BetaDwarf,489520
19.99,2016,BetaDwarf,551880
4.99,2016,Caravel Games,422192
0.99,2016,Robert Alvarez,555710
0.99,2016,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka",513620
10.0,2016,KING Art,545070
4.99,2016,DL Softworks,565320
2.99,2016,Blunt Games,556130
9.99,2003,N-Fusion Interactive,514150
9.99,2016,Clone Corps,542910
7.99,2016,Ibrahim Indra Baskara,559350
4.99,2016,Alice &amp; Smith,449730
0.0,2016,Lord_Loej,547010
0.99,2016,Lord_Loej,547030
0.0,0,Neonable,466450
0.0,2016,Nival,255252
4.99,2016,argagonky,539980
0.99,2016,Achpile,563180
2.99,2016,DyingCat,561340
0.0,2016,ComonGames,564030
7.99,2016,Oliver Boyce,497080
4.99,2016,Musopia,563282
4.99,2016,Caravel Games,422191
19.99,2016,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",564360
0.99,2016,SCS Software,540720
0.99,2016,SCS Software,540721
2.99,2016,"SmiteWorks USA, LLC",554130
2.99,2016,"SmiteWorks USA, LLC",554500
8.99,2016,"SmiteWorks USA, LLC",561310
7.99,2016,"SmiteWorks USA, LLC",560670
7.99,2016,"SmiteWorks USA, LLC",559790
0.0,2016,Playsport Games,551810
0.0,2016,Original Games,561240
9.99,2016,Brave Giant LTD,527420
2.99,2016,"Mad Capacity,LREVG",563590
9.99,2016,"Mad Capacity,LREVG",423870
4.99,2016,DevilishGames,391600
6.99,2016,Interactive Productline Team,446850
5.99,2016,Choice of Games,557700
10.99,2016,Hut 90,530130
9.99,2016,NGD Studios,558301
